,movieId,title,genres,userId,rating,imdbId
29455,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,590,4.0,97576
29457,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,597,5.0,97576
29458,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,599,4.0,97576
29459,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,600,4.0,97576
29461,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,606,4.0,97576
29462,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,607,4.0,97576
29463,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,608,4.0,97576
29464,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,610,4.5,97576
29466,1292,Being There (1979),Comedy|Drama,84,5.0,78841
29467,1292,Being There (1979),Comedy|Drama,156,4.0,78841
29471,1292,Being There (1979),Comedy|Drama,221,4.5,78841
29473,1292,Being There (1979),Comedy|Drama,329,5.0,78841
29474,1292,Being There (1979),Comedy|Drama,410,5.0,78841
29476,1292,Being There (1979),Comedy|Drama,462,4.5,78841
29477,1292,Being There (1979),Comedy|Drama,469,5.0,78841
29478,1292,Being There (1979),Comedy|Drama,474,4.0,78841
29480,1292,Being There (1979),Comedy|Drama,572,5.0,78841
29481,1292,Being There (1979),Comedy|Drama,587,4.0,78841
29482,1292,Being There (1979),Comedy|Drama,597,5.0,78841
29484,1292,Being There (1979),Comedy|Drama,603,4.0,78841
29485,1293,Gandhi (1982),Drama,55,4.0,83987
29486,1293,Gandhi (1982),Drama,64,5.0,83987
29487,1293,Gandhi (1982),Drama,70,5.0,83987
29488,1293,Gandhi (1982),Drama,84,4.0,83987
29489,1293,Gandhi (1982),Drama,103,4.5,83987
29490,1293,Gandhi (1982),Drama,105,4.0,83987
29492,1293,Gandhi (1982),Drama,137,4.5,83987
29494,1293,Gandhi (1982),Drama,221,4.0,83987
29495,1293,Gandhi (1982),Drama,244,4.0,83987
29496,1293,Gandhi (1982),Drama,252,4.0,83987
29499,1293,Gandhi (1982),Drama,383,5.0,83987
29500,1293,Gandhi (1982),Drama,385,4.0,83987
29503,1293,Gandhi (1982),Drama,437,5.0,83987
29504,1293,Gandhi (1982),Drama,474,4.0,83987
29505,1293,Gandhi (1982),Drama,477,4.5,83987
29507,1293,Gandhi (1982),Drama,517,4.0,83987
29508,1293,Gandhi (1982),Drama,572,4.0,83987
29509,1293,Gandhi (1982),Drama,577,4.0,83987
29510,1293,Gandhi (1982),Drama,590,4.0,83987
29511,1293,Gandhi (1982),Drama,606,4.0,83987
29512,1295,"Unbearable Lightness of Being, The (1988)",Drama,84,5.0,96332
29514,1295,"Unbearable Lightness of Being, The (1988)",Drama,182,5.0,96332
29516,1295,"Unbearable Lightness of Being, The (1988)",Drama,202,4.0,96332
29519,1295,"Unbearable Lightness of Being, The (1988)",Drama,405,4.0,96332
29521,1295,"Unbearable Lightness of Being, The (1988)",Drama,526,4.0,96332
29523,1296,"Room with a View, A (1986)",Drama|Romance,84,4.0,91867
29524,1296,"Room with a View, A (1986)",Drama|Romance,96,5.0,91867
29527,1296,"Room with a View, A (1986)",Drama|Romance,199,4.0,91867
29528,1296,"Room with a View, A (1986)",Drama|Romance,202,4.0,91867
29529,1296,"Room with a View, A (1986)",Drama|Romance,275,4.0,91867
29531,1296,"Room with a View, A (1986)",Drama|Romance,391,4.0,91867
29533,1296,"Room with a View, A (1986)",Drama|Romance,474,4.0,91867
29535,1296,"Room with a View, A (1986)",Drama|Romance,593,5.0,91867
29536,1296,"Room with a View, A (1986)",Drama|Romance,597,5.0,91867
29538,1296,"Room with a View, A (1986)",Drama|Romance,603,4.0,91867
29539,1296,"Room with a View, A (1986)",Drama|Romance,606,4.5,91867
29540,1297,Real Genius (1985),Comedy,19,4.0,89886
29544,1297,Real Genius (1985),Comedy,215,5.0,89886
29545,1297,Real Genius (1985),Comedy,217,4.0,89886
29546,1297,Real Genius (1985),Comedy,266,5.0,89886
29547,1297,Real Genius (1985),Comedy,275,4.0,89886
29548,1297,Real Genius (1985),Comedy,288,4.0,89886
29549,1297,Real Genius (1985),Comedy,304,4.0,89886
29550,1297,Real Genius (1985),Comedy,372,4.0,89886
29551,1297,Real Genius (1985),Comedy,381,4.0,89886
29552,1297,Real Genius (1985),Comedy,385,4.0,89886
29553,1297,Real Genius (1985),Comedy,414,5.0,89886
29558,1297,Real Genius (1985),Comedy,597,4.0,89886
29560,1298,Pink Floyd: The Wall (1982),Drama|Musical,1,5.0,84503
29561,1298,Pink Floyd: The Wall (1982),Drama|Musical,51,5.0,84503
29562,1298,Pink Floyd: The Wall (1982),Drama|Musical,53,5.0,84503
29563,1298,Pink Floyd: The Wall (1982),Drama|Musical,91,4.0,84503
29567,1298,Pink Floyd: The Wall (1982),Drama|Musical,233,4.0,84503
29568,1298,Pink Floyd: The Wall (1982),Drama|Musical,246,4.0,84503
29569,1298,Pink Floyd: The Wall (1982),Drama|Musical,266,5.0,84503
29571,1298,Pink Floyd: The Wall (1982),Drama|Musical,282,5.0,84503
29573,1298,Pink Floyd: The Wall (1982),Drama|Musical,312,4.0,84503
29574,1298,Pink Floyd: The Wall (1982),Drama|Musical,325,4.0,84503
29576,1298,Pink Floyd: The Wall (1982),Drama|Musical,369,4.0,84503
29577,1298,Pink Floyd: The Wall (1982),Drama|Musical,385,4.0,84503
29578,1298,Pink Floyd: The Wall (1982),Drama|Musical,414,4.0,84503
29580,1298,Pink Floyd: The Wall (1982),Drama|Musical,568,5.0,84503
29583,1299,"Killing Fields, The (1984)",Drama|War,16,4.0,87553
29584,1299,"Killing Fields, The (1984)",Drama|War,59,5.0,87553
29585,1299,"Killing Fields, The (1984)",Drama|War,84,5.0,87553
29588,1299,"Killing Fields, The (1984)",Drama|War,137,5.0,87553
29589,1299,"Killing Fields, The (1984)",Drama|War,156,5.0,87553
29590,1299,"Killing Fields, The (1984)",Drama|War,202,4.0,87553
29591,1299,"Killing Fields, The (1984)",Drama|War,221,5.0,87553
29592,1299,"Killing Fields, The (1984)",Drama|War,275,5.0,87553
29593,1299,"Killing Fields, The (1984)",Drama|War,288,4.0,87553
29594,1299,"Killing Fields, The (1984)",Drama|War,290,4.0,87553
29595,1299,"Killing Fields, The (1984)",Drama|War,326,4.5,87553
29596,1299,"Killing Fields, The (1984)",Drama|War,330,4.0,87553
29597,1299,"Killing Fields, The (1984)",Drama|War,383,4.0,87553
29598,1299,"Killing Fields, The (1984)",Drama|War,387,4.0,87553
29599,1299,"Killing Fields, The (1984)",Drama|War,414,5.0,87553
29600,1299,"Killing Fields, The (1984)",Drama|War,437,5.0,87553
29601,1299,"Killing Fields, The (1984)",Drama|War,465,5.0,87553
29602,1299,"Killing Fields, The (1984)",Drama|War,469,4.0,87553
29605,1299,"Killing Fields, The (1984)",Drama|War,572,4.0,87553
29606,1299,"Killing Fields, The (1984)",Drama|War,597,5.0,87553
29609,1299,"Killing Fields, The (1984)",Drama|War,603,4.0,87553
29611,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,70,5.0,89606
29612,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,84,4.0,89606
29613,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,202,4.0,89606
29614,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,275,5.0,89606
29616,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,547,5.0,89606
29619,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,610,4.5,89606
29620,1301,Forbidden Planet (1956),Drama|Sci-Fi,51,4.5,49223
29621,1301,Forbidden Planet (1956),Drama|Sci-Fi,137,4.0,49223
29622,1301,Forbidden Planet (1956),Drama|Sci-Fi,182,4.0,49223
29623,1301,Forbidden Planet (1956),Drama|Sci-Fi,186,5.0,49223
29624,1301,Forbidden Planet (1956),Drama|Sci-Fi,260,4.0,49223
29625,1301,Forbidden Planet (1956),Drama|Sci-Fi,309,4.0,49223
29626,1301,Forbidden Planet (1956),Drama|Sci-Fi,313,4.0,49223
29627,1301,Forbidden Planet (1956),Drama|Sci-Fi,332,4.0,49223
29632,1301,Forbidden Planet (1956),Drama|Sci-Fi,520,4.0,49223
29634,1302,Field of Dreams (1989),Children|Drama|Fantasy,31,4.0,97351
29635,1302,Field of Dreams (1989),Children|Drama|Fantasy,42,4.0,97351
29636,1302,Field of Dreams (1989),Children|Drama|Fantasy,45,5.0,97351
29637,1302,Field of Dreams (1989),Children|Drama|Fantasy,51,5.0,97351
29638,1302,Field of Dreams (1989),Children|Drama|Fantasy,64,4.0,97351
29639,1302,Field of Dreams (1989),Children|Drama|Fantasy,66,4.5,97351
29641,1302,Field of Dreams (1989),Children|Drama|Fantasy,70,5.0,97351
29642,1302,Field of Dreams (1989),Children|Drama|Fantasy,80,4.0,97351
29643,1302,Field of Dreams (1989),Children|Drama|Fantasy,84,4.0,97351
29645,1302,Field of Dreams (1989),Children|Drama|Fantasy,140,4.5,97351
29647,1302,Field of Dreams (1989),Children|Drama|Fantasy,168,4.0,97351
29648,1302,Field of Dreams (1989),Children|Drama|Fantasy,169,4.5,97351
29650,1302,Field of Dreams (1989),Children|Drama|Fantasy,182,4.0,97351
29651,1302,Field of Dreams (1989),Children|Drama|Fantasy,195,5.0,97351
29653,1302,Field of Dreams (1989),Children|Drama|Fantasy,202,5.0,97351
29661,1302,Field of Dreams (1989),Children|Drama|Fantasy,304,4.0,97351
29664,1302,Field of Dreams (1989),Children|Drama|Fantasy,367,5.0,97351
29667,1302,Field of Dreams (1989),Children|Drama|Fantasy,414,4.0,97351
29669,1302,Field of Dreams (1989),Children|Drama|Fantasy,438,4.0,97351
29672,1302,Field of Dreams (1989),Children|Drama|Fantasy,477,4.0,97351
29673,1302,Field of Dreams (1989),Children|Drama|Fantasy,479,4.0,97351
29674,1302,Field of Dreams (1989),Children|Drama|Fantasy,480,4.0,97351
29676,1302,Field of Dreams (1989),Children|Drama|Fantasy,514,5.0,97351
29680,1302,Field of Dreams (1989),Children|Drama|Fantasy,561,4.0,97351
29681,1302,Field of Dreams (1989),Children|Drama|Fantasy,562,4.5,97351
29682,1302,Field of Dreams (1989),Children|Drama|Fantasy,587,5.0,97351
29683,1302,Field of Dreams (1989),Children|Drama|Fantasy,590,4.0,97351
29685,1302,Field of Dreams (1989),Children|Drama|Fantasy,597,5.0,97351
29690,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,29,4.5,73341
29692,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,70,4.5,73341
29693,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,199,4.0,73341
29694,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,268,5.0,73341
29695,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,325,4.0,73341
29696,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,332,4.5,73341
29698,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,385,5.0,73341
29700,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,414,4.0,73341
29701,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,469,4.0,73341
29702,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,474,4.0,73341
29703,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,524,5.0,73341
29704,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,577,4.0,73341
29708,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,51,5.0,64115
29709,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,57,5.0,64115
29710,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,61,5.0,64115
29711,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,70,4.0,64115
29712,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,84,4.0,64115
29713,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,91,4.0,64115
29714,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,96,4.0,64115
29715,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,115,5.0,64115
29716,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,137,4.5,64115
29717,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,140,5.0,64115
29720,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,168,4.5,64115
29721,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,171,4.0,64115
29723,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,183,4.0,64115
29724,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,188,4.0,64115
29725,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,199,5.0,64115
29726,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,202,4.0,64115
29727,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,216,5.0,64115
29730,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,246,4.0,64115
29733,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,274,4.0,64115
29734,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,275,5.0,64115
29735,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,285,4.0,64115
29736,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,288,4.0,64115
29737,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,290,5.0,64115
29738,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,310,5.0,64115
29742,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,327,5.0,64115
29743,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,367,5.0,64115
29745,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,385,4.0,64115
29747,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,409,5.0,64115
29748,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,412,5.0,64115
29749,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,414,5.0,64115
29750,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,423,4.0,64115
29751,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,427,4.0,64115
29752,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,448,4.0,64115
29753,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,469,4.0,64115
29755,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,480,4.5,64115
29756,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,499,4.0,64115
29758,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,513,4.5,64115
29761,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,572,5.0,64115
29764,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,590,4.5,64115
29765,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,597,5.0,64115
29766,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,603,4.0,64115
29767,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,607,4.0,64115
29769,1305,"Paris, Texas (1984)",Drama|Romance,202,4.0,87884
29771,1305,"Paris, Texas (1984)",Drama|Romance,606,4.0,87884
29774,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,385,4.0,101458
29780,1307,When Harry Met Sally... (1989),Comedy|Romance,42,4.0,98635
29783,1307,When Harry Met Sally... (1989),Comedy|Romance,84,5.0,98635
29786,1307,When Harry Met Sally... (1989),Comedy|Romance,95,5.0,98635
29787,1307,When Harry Met Sally... (1989),Comedy|Romance,100,4.5,98635
29792,1307,When Harry Met Sally... (1989),Comedy|Romance,159,4.5,98635
29793,1307,When Harry Met Sally... (1989),Comedy|Romance,160,4.0,98635
29795,1307,When Harry Met Sally... (1989),Comedy|Romance,169,4.0,98635
29798,1307,When Harry Met Sally... (1989),Comedy|Romance,198,4.0,98635
29800,1307,When Harry Met Sally... (1989),Comedy|Romance,201,5.0,98635
29801,1307,When Harry Met Sally... (1989),Comedy|Romance,202,5.0,98635
29803,1307,When Harry Met Sally... (1989),Comedy|Romance,218,4.0,98635
29806,1307,When Harry Met Sally... (1989),Comedy|Romance,224,5.0,98635
29809,1307,When Harry Met Sally... (1989),Comedy|Romance,263,4.0,98635
29810,1307,When Harry Met Sally... (1989),Comedy|Romance,275,4.0,98635
29811,1307,When Harry Met Sally... (1989),Comedy|Romance,282,4.0,98635
29812,1307,When Harry Met Sally... (1989),Comedy|Romance,288,4.5,98635
29813,1307,When Harry Met Sally... (1989),Comedy|Romance,290,4.0,98635
29815,1307,When Harry Met Sally... (1989),Comedy|Romance,301,4.0,98635
29816,1307,When Harry Met Sally... (1989),Comedy|Romance,304,4.0,98635
29818,1307,When Harry Met Sally... (1989),Comedy|Romance,356,4.5,98635
29819,1307,When Harry Met Sally... (1989),Comedy|Romance,357,4.5,98635
29821,1307,When Harry Met Sally... (1989),Comedy|Romance,372,4.0,98635
29822,1307,When Harry Met Sally... (1989),Comedy|Romance,376,4.0,98635
29824,1307,When Harry Met Sally... (1989),Comedy|Romance,382,4.5,98635
29827,1307,When Harry Met Sally... (1989),Comedy|Romance,391,4.0,98635
29828,1307,When Harry Met Sally... (1989),Comedy|Romance,409,4.0,98635
29829,1307,When Harry Met Sally... (1989),Comedy|Romance,412,5.0,98635
29830,1307,When Harry Met Sally... (1989),Comedy|Romance,414,4.0,98635
29831,1307,When Harry Met Sally... (1989),Comedy|Romance,437,4.0,98635
29833,1307,When Harry Met Sally... (1989),Comedy|Romance,453,5.0,98635
29835,1307,When Harry Met Sally... (1989),Comedy|Romance,469,4.0,98635
29836,1307,When Harry Met Sally... (1989),Comedy|Romance,474,5.0,98635
29837,1307,When Harry Met Sally... (1989),Comedy|Romance,480,5.0,98635
29838,1307,When Harry Met Sally... (1989),Comedy|Romance,482,4.0,98635
29841,1307,When Harry Met Sally... (1989),Comedy|Romance,489,5.0,98635
29843,1307,When Harry Met Sally... (1989),Comedy|Romance,504,4.5,98635
29844,1307,When Harry Met Sally... (1989),Comedy|Romance,514,4.5,98635
29847,1307,When Harry Met Sally... (1989),Comedy|Romance,555,5.0,98635
29848,1307,When Harry Met Sally... (1989),Comedy|Romance,562,5.0,98635
29849,1307,When Harry Met Sally... (1989),Comedy|Romance,564,5.0,98635
29851,1307,When Harry Met Sally... (1989),Comedy|Romance,572,5.0,98635
29852,1307,When Harry Met Sally... (1989),Comedy|Romance,587,5.0,98635
29854,1307,When Harry Met Sally... (1989),Comedy|Romance,594,5.0,98635
29856,1307,When Harry Met Sally... (1989),Comedy|Romance,597,5.0,98635
29859,1307,When Harry Met Sally... (1989),Comedy|Romance,603,4.0,98635
29860,1307,When Harry Met Sally... (1989),Comedy|Romance,606,4.5,98635
29861,1307,When Harry Met Sally... (1989),Comedy|Romance,607,4.0,98635
29862,1310,Hype! (1996),Documentary,603,5.0,116589
29866,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,48,4.0,103644
29871,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,135,4.0,103644
29872,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,160,5.0,103644
29873,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,182,4.0,103644
29874,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,186,4.0,103644
29879,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,267,4.0,103644
29884,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,304,4.0,103644
29889,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,380,4.0,103644
29893,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,425,4.0,103644
29895,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,463,4.0,103644
29901,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,502,4.0,103644
29903,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,555,5.0,103644
29905,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,580,4.0,103644
29909,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,603,4.0,103644
29912,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,608,4.0,103644
29913,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,91,4.5,82010
29915,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,177,4.0,82010
29918,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,207,4.0,82010
29919,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,221,4.0,82010
29920,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,225,4.0,82010
29924,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,312,4.0,82010
29925,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,325,4.0,82010
29927,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,380,5.0,82010
29930,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,514,4.0,82010
29932,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,561,4.0,82010
29933,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,576,4.0,82010
29963,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,571,5.0,78767
29965,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,607,5.0,78767
29976,1332,"Believers, The (1987)",Horror|Thriller,555,4.0,92632
29977,1332,"Believers, The (1987)",Horror|Thriller,603,4.0,92632
29984,1333,"Birds, The (1963)",Horror|Thriller,177,4.0,56869
29988,1333,"Birds, The (1963)",Horror|Thriller,275,4.0,56869
29989,1333,"Birds, The (1963)",Horror|Thriller,285,4.0,56869
29990,1333,"Birds, The (1963)",Horror|Thriller,286,4.0,56869
29991,1333,"Birds, The (1963)",Horror|Thriller,290,4.0,56869
29992,1333,"Birds, The (1963)",Horror|Thriller,305,5.0,56869
29994,1333,"Birds, The (1963)",Horror|Thriller,312,4.0,56869
29996,1333,"Birds, The (1963)",Horror|Thriller,325,4.0,56869
29997,1333,"Birds, The (1963)",Horror|Thriller,328,4.0,56869
29999,1333,"Birds, The (1963)",Horror|Thriller,354,4.0,56869
30001,1333,"Birds, The (1963)",Horror|Thriller,374,4.0,56869
30002,1333,"Birds, The (1963)",Horror|Thriller,380,4.0,56869
30004,1333,"Birds, The (1963)",Horror|Thriller,391,4.0,56869
30006,1333,"Birds, The (1963)",Horror|Thriller,469,5.0,56869
30007,1333,"Birds, The (1963)",Horror|Thriller,474,4.5,56869
30008,1333,"Birds, The (1963)",Horror|Thriller,477,4.0,56869
30010,1333,"Birds, The (1963)",Horror|Thriller,489,4.0,56869
30012,1333,"Birds, The (1963)",Horror|Thriller,527,5.0,56869
30015,1333,"Birds, The (1963)",Horror|Thriller,562,4.0,56869
30016,1333,"Birds, The (1963)",Horror|Thriller,571,4.0,56869
30017,1333,"Birds, The (1963)",Horror|Thriller,590,4.5,56869
30019,1333,"Birds, The (1963)",Horror|Thriller,600,4.0,56869
30020,1333,"Birds, The (1963)",Horror|Thriller,603,4.0,56869
30022,1334,"Blob, The (1958)",Horror|Sci-Fi,149,4.0,51418
30023,1334,"Blob, The (1958)",Horror|Sci-Fi,186,5.0,51418
30030,1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,91,4.5,37549
30035,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,113,4.0,103874
30037,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,116,4.0,103874
30038,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,160,5.0,103874
30040,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,199,4.0,103874
30041,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,225,4.0,103874
30044,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,307,4.0,103874
30045,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,313,4.0,103874
30049,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,387,4.0,103874
30050,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,414,4.0,103874
30051,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,489,5.0,103874
30052,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,571,4.0,103874
30053,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,580,4.0,103874
30055,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,603,4.0,103874
30058,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,607,5.0,103874
30063,1341,Burnt Offerings (1976),Horror,454,4.5,74258
30068,1342,Candyman (1992),Horror|Thriller,312,4.0,103919
30069,1342,Candyman (1992),Horror|Thriller,325,4.0,103919
30077,1343,Cape Fear (1991),Thriller,64,4.0,101540
30078,1343,Cape Fear (1991),Thriller,84,4.0,101540
30079,1343,Cape Fear (1991),Thriller,118,4.0,101540
30082,1343,Cape Fear (1991),Thriller,182,4.0,101540
30085,1343,Cape Fear (1991),Thriller,297,4.0,101540
30086,1343,Cape Fear (1991),Thriller,307,4.0,101540
30089,1343,Cape Fear (1991),Thriller,414,4.0,101540
30090,1343,Cape Fear (1991),Thriller,424,4.5,101540
30091,1343,Cape Fear (1991),Thriller,448,5.0,101540
30092,1343,Cape Fear (1991),Thriller,452,5.0,101540
30094,1343,Cape Fear (1991),Thriller,465,4.0,101540
30095,1343,Cape Fear (1991),Thriller,474,4.5,101540
30096,1343,Cape Fear (1991),Thriller,532,5.0,101540
30098,1343,Cape Fear (1991),Thriller,603,4.0,101540
30102,1344,Cape Fear (1962),Crime|Drama|Thriller,290,4.0,55824
30103,1344,Cape Fear (1962),Crime|Drama|Thriller,312,4.0,55824
30104,1344,Cape Fear (1962),Crime|Drama|Thriller,313,4.0,55824
30106,1344,Cape Fear (1962),Crime|Drama|Thriller,372,4.0,55824
30107,1344,Cape Fear (1962),Crime|Drama|Thriller,387,4.0,55824
30110,1344,Cape Fear (1962),Crime|Drama|Thriller,465,5.0,55824
30111,1344,Cape Fear (1962),Crime|Drama|Thriller,474,4.5,55824
30113,1344,Cape Fear (1962),Crime|Drama|Thriller,597,4.0,55824
30114,1344,Cape Fear (1962),Crime|Drama|Thriller,603,5.0,55824
30116,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,64,4.5,74285
30121,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,122,4.5,74285
30132,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,307,4.0,74285
30133,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,313,4.0,74285
30135,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,346,4.5,74285
30136,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,357,4.5,74285
30137,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,374,4.0,74285
30139,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,387,4.0,74285
30142,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,514,4.0,74285
30144,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,571,4.0,74285
30145,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,576,4.0,74285
